account_type,institution,source_description,description,amount,transaction_type,matched_transaction_type_rule_id
credit_card,American Express,UBER,UBER,-3,purchase,PURCH_001
credit_card,American Express,UBER,UBER,-4,purchase,PURCH_001
credit_card,American Express,UBER,UBER,-4,purchase,PURCH_001
credit_card,American Express,UBER,UBER,-6.2,purchase,PURCH_001
credit_card,American Express,UBER,UBER,-11.9,purchase,PURCH_001
credit_card,American Express,UBER,UBER,-3,purchase,PURCH_001
credit_card,American Express,DOUBLETREE BY HILTONCLEVELAND OH,DOUBLETREE BY HILTONCLEVELAND OH,-187.12,purchase,PURCH_001
credit_card,American Express,UBER,UBER,-8.25,purchase,PURCH_001
credit_card,American Express,INTEREST CHARGE ON PURCHASES,INTEREST CHARGE ON PURCHASES,-87.89,finance_charge,FINCHG_001
credit_card,American Express,RENEWAL MEMBERSHIP FEE,RENEWAL MEMBERSHIP FEE,-95,fee,FEE_001
credit_card,American Express,LAPELS DRY CLEANING BLOOMSBURG PA,LAPELS DRY CLEANING BLOOMSBURG PA,-54.23,purchase,PURCH_001
credit_card,American Express,3-AVENUE C SECURE PATROY MI,3-AVENUE C SECURE PATROY MI,-4.12,purchase,PURCH_001
credit_card,American Express,3-AVENUE C SECURE PATROY MI,3-AVENUE C SECURE PATROY MI,-3.19,purchase,PURCH_001
credit_card,American Express,COLE'S HARDWARE DANVILLE PA,COLE'S HARDWARE DANVILLE PA,-83.38,purchase,PURCH_001
credit_card,American Express,SUNOCO <ID> 08DANVILLE PA,SUNOCO <ID> 08DANVILLE PA,-51.66,purchase,PURCH_001
credit_card,American Express,AUTOPAY PAYMENT - THANK YOU,AUTOPAY - THANK YOU,144,credit_card_payment,CCPAY_002
credit_card,American Express,AMAZON MARKETPLACE,AMAZON MARKETPLACE,-14.99,purchase,PURCH_001
credit_card,American Express,AMAZON MARKETPLACE,AMAZON MARKETPLACE,-18.99,purchase,PURCH_001
credit_card,American Express,AMAZON MARKETPLACE,AMAZON MARKETPLACE,-19.99,purchase,PURCH_001
credit_card,American Express,AMAZON MARKETPLACE,AMAZON MARKETPLACE,-27.68,purchase,PURCH_001
credit_card,American Express,AMAZON MARKETPLACE,AMAZON MARKETPLACE,-32,purchase,PURCH_001
credit_card,American Express,AMAZON MARKETPLACE,AMAZON MARKETPLACE,-32.48,purchase,PURCH_001
credit_card,American Express,INTEREST CHARGE ON PURCHASES,INTEREST CHARGE ON PURCHASES,-105.23,finance_charge,FINCHG_001
credit_card,American Express,3-AVENUE C SECURE PATROY MI,3-AVENUE C SECURE PATROY MI,-1.5,purchase,PURCH_001
credit_card,American Express,CARESITE PHARM230302ELYSBURG PA,CARESITE PHARM230302ELYSBURG PA,-15,purchase,PURCH_001
credit_card,American Express,AMZN DRIVE*MN0J74WD2888-802-3080 WA,AMZN DRIVE*MN0J74WD2888-802-3080 WA,-11.99,purchase,PURCH_001
credit_card,American Express,KINDLE UNLTD*M67DH44866-321-8851 WA,KINDLE UNLTD*M67DH44866-321-8851 WA,-10.59,purchase,PURCH_001
credit_card,American Express,SUNOCO <ID> 08DANVILLE PA,SUNOCO <ID> 08DANVILLE PA,-53.46,purchase,PURCH_001
credit_card,American Express,3-AVENUE C SECURE PATROY MI,3-AVENUE C SECURE PATROY MI,-1.69,purchase,PURCH_001
credit_card,American Express,PRIME VIDEO*M65OI7ZS888-802-3080 WA,PRIME VIDEO*M65OI7ZS888-802-3080 WA,-4.23,purchase,PURCH_001
credit_card,American Express,AUTOPAY PAYMENT - THANK YOU,AUTOPAY - THANK YOU,163,credit_card_payment,CCPAY_002
credit_card,American Express,AMAZON MUSIC*M64DS26888-802-3080 WA,AMAZON MUSIC*M64DS26888-802-3080 WA,-8.47,purchase,PURCH_001
credit_card,American Express,INTEREST CHARGE ON PURCHASES,INTEREST CHARGE ON PURCHASES,-108.18,finance_charge,FINCHG_001
credit_card,American Express,COLE'S HARDWARE DANVILLE PA,COLE'S HARDWARE DANVILLE PA,-96.79,purchase,PURCH_001
credit_card,American Express,KINDLE UNLTD*MH7C24X866-321-8851 WA,KINDLE UNLTD*MH7C24X866-321-8851 WA,-10.59,purchase,PURCH_001
credit_card,American Express,PRIME VIDEO*MH1A041J888-802-3080 WA,PRIME VIDEO*MH1A041J888-802-3080 WA,-4.23,purchase,PURCH_001
credit_card,American Express,"BT*SWYFT FILINGS, LLWILMINGTON DE","BT*SWYFT FILINGS, LLWILMINGTON DE",-99,purchase,PURCH_001
credit_card,American Express,AUTOPAY PAYMENT - THANK YOU,AUTOPAY - THANK YOU,168,credit_card_payment,CCPAY_002
credit_card,American Express,"BT*SWYFT FILINGS, LLWILMINGTON DE","BT*SWYFT FILINGS, LLWILMINGTON DE",99,unknown,UNK_001
credit_card,American Express,"BT*SWYFT FILINGS, LLWILMINGTON DE","BT*SWYFT FILINGS, LLWILMINGTON DE",-149,purchase,PURCH_001
credit_card,American Express,AMAZON MUSIC*MH0OL0W888-802-3080 WA,AMAZON MUSIC*MH0OL0W888-802-3080 WA,-8.47,purchase,PURCH_001
credit_card,American Express,INTEREST CHARGE ON PURCHASES,INTEREST CHARGE ON PURCHASES,-117.02,finance_charge,FINCHG_001
credit_card,American Express,3-AVENUE C SECURE PATROY MI,3-AVENUE C SECURE PATROY MI,-1.79,purchase,PURCH_001
credit_card,American Express,3-AVENUE C SECURE PATROY MI,3-AVENUE C SECURE PATROY MI,-3.38,purchase,PURCH_001
credit_card,American Express,3-AVENUE C SECURE PATROY MI,3-AVENUE C SECURE PATROY MI,-3.38,purchase,PURCH_001
credit_card,American Express,3-AVENUE C SECURE PATROY MI,3-AVENUE C SECURE PATROY MI,-1.9,purchase,PURCH_001
credit_card,American Express,GIANT 6262/UNBRANDEDDANVILLE PA,GIANT 6262/UNBRANDEDDANVILLE PA,-42.38,purchase,PURCH_001
credit_card,American Express,PERKINS FAMILY RESTADANVILLE PA,PERKINS FAMILY RESTADANVILLE PA,-44.59,purchase,PURCH_001
credit_card,American Express,KINDLE UNLTD*MA0N968866-321-8851 WA,KINDLE UNLTD*MA0N968866-321-8851 WA,-10.59,purchase,PURCH_001
credit_card,American Express,3-AVENUE C SECURE PATROY MI,3-AVENUE C SECURE PATROY MI,-1.79,purchase,PURCH_001
credit_card,American Express,3-AVENUE C SECURE PATROY MI,3-AVENUE C SECURE PATROY MI,-3.18,purchase,PURCH_001
credit_card,American Express,AMAZON.COM*MA8T628N1AMZN.COM/BILL WA,AMAZON. COM*MA8T628N1AMZN. COM/BILL WA,-150,purchase,PURCH_001
credit_card,American Express,PRIME VIDEO*MA08U8XH888-802-3080 WA,PRIME VIDEO*MA08U8XH888-802-3080 WA,-4.23,purchase,PURCH_001
credit_card,American Express,AUTOPAY PAYMENT - THANK YOU,AUTOPAY - THANK YOU,250,credit_card_payment,CCPAY_002
credit_card,American Express,3-AVENUE C SECURE PATROY MI,3-AVENUE C SECURE PATROY MI,-2.64,purchase,PURCH_001
credit_card,American Express,3-AVENUE C SECURE PATROY MI,3-AVENUE C SECURE PATROY MI,-1.79,purchase,PURCH_001
credit_card,American Express,GIANT 6262/UNBRANDEDDANVILLE PA,GIANT 6262/UNBRANDEDDANVILLE PA,-44.2,purchase,PURCH_001
credit_card,American Express,INTEREST CHARGE ON PURCHASES,INTEREST CHARGE ON PURCHASES,-122.16,finance_charge,FINCHG_001
credit_card,American Express,CARESITE PHARM230302ELYSBURG PA,CARESITE PHARM230302ELYSBURG PA,-115,purchase,PURCH_001
credit_card,American Express,3-AVENUE C SECURE PATROY MI,3-AVENUE C SECURE PATROY MI,-3.38,purchase,PURCH_001
credit_card,American Express,BEST BUY SELINSGROVE PA,BEST BUY SELINSGROVE PA,-54.47,purchase,PURCH_001
credit_card,American Express,GIANT 6453/UNBRANDEDSELINSGROVE PA,GIANT 6453/UNBRANDEDSELINSGROVE PA,-44.6,purchase,PURCH_001
credit_card,American Express,KINDLE UNLTD*674077F866-321-8851 WA,KINDLE UNLTD*674077F866-321-8851 WA,-10.59,purchase,PURCH_001
credit_card,American Express,BEST BUY SELINSGROVE PA,BEST BUY SELINSGROVE PA,21.19,unknown,UNK_001
credit_card,American Express,PRIME VIDEO*057PS34P888-802-3080 WA,PRIME VIDEO*057PS34P888-802-3080 WA,-4.23,purchase,PURCH_001
credit_card,American Express,AUTOPAY PAYMENT - THANK YOU,AUTOPAY - THANK YOU,250,credit_card_payment,CCPAY_002
credit_card,American Express,SUNOCO <ID> 08DANVILLE PA,SUNOCO <ID> 08DANVILLE PA,-10.42,purchase,PURCH_001
credit_card,American Express,GIANT 6262/UNBRANDEDDANVILLE PA,GIANT 6262/UNBRANDEDDANVILLE PA,-42.16,purchase,PURCH_001
credit_card,American Express,TRACKSIDE STATION GREAST STROUDSB PA,TRACKSIDE STATION GREAST STROUDSB PA,-60,purchase,PURCH_001
credit_card,American Express,WORKFLOWY SAN FRANCISCO CA,WORKFLOWY SAN FRANCISCO CA,-49,purchase,PURCH_001
credit_card,American Express,INTEREST CHARGE ON PURCHASES,INTEREST CHARGE ON PURCHASES,-89.32,finance_charge,FINCHG_001
credit_card,American Express,WEIS MARKETS DANVILLE PA,WEIS MARKETS DANVILLE PA,-16.39,purchase,PURCH_001
credit_card,American Express,AMAZON MARKETPLACE,AMAZON MARKETPLACE,-5.93,purchase,PURCH_001
credit_card,American Express,KINDLE UNLTD*NP8194M866-321-8851 WA,KINDLE UNLTD*NP8194M866-321-8851 WA,-10.59,purchase,PURCH_001
credit_card,American Express,AMAZON.COM*6B8WW79R3AMZN.COM/BILL WA,AMAZON. COM*6B8WW79R3AMZN. COM/BILL WA,-17.88,purchase,PURCH_001
credit_card,American Express,AMAZON.COM*8E7J09S23AMZN.COM/BILL WA,AMAZON. COM*8E7J09S23AMZN. COM/BILL WA,-22.84,purchase,PURCH_001
credit_card,American Express,KOHL'S SELINSGROVE PA,KOHL'S SELINSGROVE PA,-104.08,purchase,PURCH_001
credit_card,American Express,PRIME VIDEO*HB9VH50X888-802-3080 WA,PRIME VIDEO*HB9VH50X888-802-3080 WA,-4.23,purchase,PURCH_001
credit_card,American Express,AUTOPAY PAYMENT - THANK YOU,AUTOPAY - THANK YOU,250,credit_card_payment,CCPAY_002
credit_card,American Express,EXXONMOBIL FUEL OUTS<PHONE> MO,EXXONMOBIL FUEL OUTS<PHONE> MO,-15.02,purchase,PURCH_001
credit_card,American Express,CENT CONF AMER RABBI770-442-8633 GA,CENT CONF AMER RABBI770-442-8633 GA,-776.46,purchase,PURCH_001
credit_card,American Express,INTEREST CHARGE ON PURCHASES,INTEREST CHARGE ON PURCHASES,-100.11,finance_charge,FINCHG_001
credit_card,American Express,SUNOCO <ID> 08DANVILLE PA,SUNOCO <ID> 08DANVILLE PA,-48.95,purchase,PURCH_001
credit_card,American Express,GIANT 6262/UNBRANDEDDANVILLE PA,GIANT 6262/UNBRANDEDDANVILLE PA,-45.17,purchase,PURCH_001
credit_card,American Express,SHUN LEE WEST NEW YORK NY,SHUN LEE WEST NEW YORK NY,-142.32,purchase,PURCH_001
credit_card,American Express,THE REGENT GARAGE 00NEW YORK NY,THE REGENT GARAGE 00NEW YORK NY,-30,purchase,PURCH_001
credit_card,American Express,KINDLE UNLTD*EM15L1T866-321-8851 WA,KINDLE UNLTD*EM15L1T866-321-8851 WA,-10.59,purchase,PURCH_001
credit_card,American Express,3-AVENUE C SECURE PATROY MI,3-AVENUE C SECURE PATROY MI,-1.59,purchase,PURCH_001
credit_card,American Express,3-AVENUE C SECURE PATROY MI,3-AVENUE C SECURE PATROY MI,-4.57,purchase,PURCH_001
credit_card,American Express,LAPELS DRY CLEANING BLOOMSBURG PA,LAPELS DRY CLEANING BLOOMSBURG PA,-12.96,purchase,PURCH_001
credit_card,American Express,PRIME VIDEO*JS833772888-802-3080 WA,PRIME VIDEO*JS833772888-802-3080 WA,-4.23,purchase,PURCH_001
credit_card,American Express,3-AVENUE C SECURE PATROY MI,3-AVENUE C SECURE PATROY MI,-3.38,purchase,PURCH_001
credit_card,American Express,SHEETZ DANVILLE PA,SHEETZ DANVILLE PA,-4.98,purchase,PURCH_001
credit_card,American Express,SHEETZ DANVILLE PA,SHEETZ DANVILLE PA,-42.28,purchase,PURCH_001
credit_card,American Express,AUTOPAY PAYMENT - THANK YOU,AUTOPAY - THANK YOU,250,credit_card_payment,CCPAY_002
credit_card,American Express,KINGS ITALIAN RESTAUBERWICK PA,KINGS ITALIAN RESTAUBERWICK PA,-29,purchase,PURCH_001
credit_card,American Express,3-AVENUE C SECURE PATROY MI,3-AVENUE C SECURE PATROY MI,-1.59,purchase,PURCH_001
credit_card,American Express,MCDONALD'S <ID> 000SHAMOKIN DAM PA,MCDONALD'S <ID> 000SHAMOKIN DAM PA,-6.13,purchase,PURCH_001
credit_card,American Express,AMAZON.COM*UX66O2S43AMZN.COM/BILL WA,AMAZON. COM*UX66O2S43AMZN. COM/BILL WA,-7.11,purchase,PURCH_001
credit_card,American Express,INDEPENDENCE HONDA 0BLOOMSBURG PA,INDEPENDENCE HONDA 0BLOOMSBURG PA,-318.67,purchase,PURCH_001
credit_card,American Express,INTEREST CHARGE ON PURCHASES,INTEREST CHARGE ON PURCHASES,-106.68,finance_charge,FINCHG_001
credit_card,American Express,JOHNS ASIAN CUISINE DANVILLE PA,JOHNS ASIAN CUISINE DANVILLE PA,-19.2,purchase,PURCH_001
credit_card,American Express,INTERSTATE FUEL 0000SPRINGFIELD VA,INTERSTATE FUEL 0000SPRINGFIELD VA,-36.98,purchase,PURCH_001
credit_card,American Express,ACADEMY SPORTS #280 GREENVILLE NC,ACADEMY SPORTS #280 GREENVILLE NC,-33.14,purchase,PURCH_001
credit_card,American Express,STAPLES 00292 GREENVILLE NC,STAPLES 00292 GREENVILLE NC,-1.09,purchase,PURCH_001
credit_card,American Express,SUNOCO <ID> 08DANVILLE PA,SUNOCO <ID> 08DANVILLE PA,-14.11,purchase,PURCH_001
credit_card,American Express,KINDLE UNLTD*3Q82G84866-321-8851 WA,KINDLE UNLTD*3Q82G84866-321-8851 WA,-10.59,purchase,PURCH_001
credit_card,American Express,PRIME VIDEO*B64J434E888-802-3080 WA,PRIME VIDEO*B64J434E888-802-3080 WA,-10.55,purchase,PURCH_001
credit_card,American Express,STUDIOB YOGA CENTER DANVILLE PA,STUDIOB YOGA CENTER DANVILLE PA,-40,purchase,PURCH_001
credit_card,American Express,PRIME VIDEO*RY39I8FS888-802-3080 WA,PRIME VIDEO*RY39I8FS888-802-3080 WA,-7.41,purchase,PURCH_001
credit_card,American Express,AUTOPAY PAYMENT - THANK YOU,AUTOPAY - THANK YOU,250,credit_card_payment,CCPAY_002
credit_card,American Express,CARESITE PHARM230302ELYSBURG PA,CARESITE PHARM230302ELYSBURG PA,-15,purchase,PURCH_001
credit_card,American Express,CARESITE PHARM230302ELYSBURG PA,CARESITE PHARM230302ELYSBURG PA,-100,purchase,PURCH_001
credit_card,American Express,GIANT 6262/UNBRANDEDDANVILLE PA,GIANT 6262/UNBRANDEDDANVILLE PA,-45.19,purchase,PURCH_001
credit_card,American Express,INTEREST CHARGE ON PURCHASES,INTEREST CHARGE ON PURCHASES,-116.35,finance_charge,FINCHG_001
credit_card,American Express,3-AVENUE C SECURE PATROY MI,3-AVENUE C SECURE PATROY MI,-1.59,purchase,PURCH_001
credit_card,American Express,AUTOPAY PAYMENT - THANK YOU,AUTOPAY - THANK YOU,250,credit_card_payment,CCPAY_002
credit_card,American Express,INTEREST CHARGE ON PURCHASES,INTEREST CHARGE ON PURCHASES,-117.02,finance_charge,FINCHG_001
credit_card,American Express,WENDY'S #0006 000000DANVILLE PA,WENDY'S #0006 000000DANVILLE PA,-8.47,purchase,PURCH_001
credit_card,American Express,WENDY'S #0006 000000DANVILLE PA,WENDY'S #0006 000000DANVILLE PA,-7.2,purchase,PURCH_001
credit_card,American Express,LAPELS DRY CLEANING BLOOMSBURG PA,LAPELS DRY CLEANING BLOOMSBURG PA,-38.7,purchase,PURCH_001
credit_card,American Express,GMC FOOD SERVICE QDANVILLE PA,GMC FOOD SERVICE QDANVILLE PA,-11.65,purchase,PURCH_001
credit_card,American Express,CENT CONF AMER RABBI770-442-8633 GA,CENT CONF AMER RABBI770-442-8633 GA,-27.8,purchase,PURCH_001
credit_card,American Express,DOMINO'S PIZZA DANVILLE PA,DOMINO'S PIZZA DANVILLE PA,-19.05,purchase,PURCH_001
credit_card,American Express,DOMINO'S PIZZA DANVILLE PA,DOMINO'S PIZZA DANVILLE PA,-7.41,purchase,PURCH_001
credit_card,American Express,SUNOCO <ID> 06WESCOSVILLE PA,SUNOCO <ID> 06WESCOSVILLE PA,-32.44,purchase,PURCH_001
credit_card,American Express,AUTOPAY PAYMENT - THANK YOU,AUTOPAY - THANK YOU,250,credit_card_payment,CCPAY_002
credit_card,American Express,MUSIC & ARTS 54 0000CONSHOHOCKEN PA,MUSIC & ARTS 54 0000CONSHOHOCKEN PA,-10.59,purchase,PURCH_001
credit_card,American Express,UBER,UBER,-24.48,purchase,PURCH_001
credit_card,American Express,UBER,UBER,-4.97,purchase,PURCH_001
credit_card,American Express,INTEREST CHARGE ON PURCHASES,INTEREST CHARGE ON PURCHASES,-109.04,finance_charge,FINCHG_001
credit_card,American Express,AUTOPAY PAYMENT - THANK YOU,AUTOPAY - THANK YOU,250,credit_card_payment,CCPAY_002
credit_card,American Express,CARESITE PHARM230302ELYSBURG PA,CARESITE PHARM230302ELYSBURG PA,-15,purchase,PURCH_001
credit_card,American Express,INTEREST CHARGE ON PURCHASES,INTEREST CHARGE ON PURCHASES,-105.47,finance_charge,FINCHG_001
credit_card,American Express,CARESITE PHARM230302ELYSBURG PA,CARESITE PHARM230302ELYSBURG PA,-100,purchase,PURCH_001
credit_card,American Express,DOMINO'S PIZZA DANVILLE PA,DOMINO'S PIZZA DANVILLE PA,-45.3,purchase,PURCH_001
credit_card,American Express,AUTOPAY PAYMENT - THANK YOU,AUTOPAY - THANK YOU,250,credit_card_payment,CCPAY_002
credit_card,American Express,INTEREST CHARGE ON PURCHASES,INTEREST CHARGE ON PURCHASES,-102,finance_charge,FINCHG_001
credit_card,American Express,RENEWAL MEMBERSHIP FEE,RENEWAL MEMBERSHIP FEE,-95,fee,FEE_001
credit_card,American Express,AUTOPAY PAYMENT - THANK YOU,AUTOPAY - THANK YOU,250,credit_card_payment,CCPAY_002
credit_card,American Express,INTEREST CHARGE ON PURCHASES,INTEREST CHARGE ON PURCHASES,-104.96,finance_charge,FINCHG_001
credit_card,American Express,"CHEZ LEDUC SALON, LLDANVILLE PA","CHEZ LEDUC SALON, LLDANVILLE PA",-30,purchase,PURCH_001
credit_card,American Express,PP*COLESHARDWA DANVILLE PA,PP*COLESHARDWA DANVILLE PA,-11.95,purchase,PURCH_001
credit_card,American Express,WEIS MARKETS DANVILLE PA,WEIS MARKETS DANVILLE PA,-19.35,purchase,PURCH_001
credit_card,American Express,WENDY'S #0006 000000DANVILLE PA,WENDY'S #0006 000000DANVILLE PA,-6.44,purchase,PURCH_001
credit_card,American Express,MCDONALD'S DANVILLE PA,MCDONALD'S DANVILLE PA,-16.62,purchase,PURCH_001
credit_card,American Express,PP*COLESHARDWA DANVILLE PA,PP*COLESHARDWA DANVILLE PA,-16.81,purchase,PURCH_001
credit_card,American Express,PP*COLESHARDWA DANVILLE PA,PP*COLESHARDWA DANVILLE PA,-7.41,purchase,PURCH_001
credit_card,American Express,WEIS MARKETS DANVILLE PA,WEIS MARKETS DANVILLE PA,-48.06,purchase,PURCH_001
credit_card,American Express,AUTOPAY PAYMENT - THANK YOU,AUTOPAY - THANK YOU,250,credit_card_payment,CCPAY_002
credit_card,American Express,ONLINE PAYMENT - THANK YOU,- THANK YOU,58,credit_card_payment,CCPAY_002
credit_card,American Express,CVS/PHARMACY DANVILLE PA,CVS/PHARMACY DANVILLE PA,-34.67,purchase,PURCH_001
credit_card,American Express,DUNKIN #<DATECODE> Q35 3DANVILLE PA,DUNKIN #<DATECODE> Q35 3DANVILLE PA,-15.15,purchase,PURCH_001
credit_card,American Express,INTEREST CHARGE ON PURCHASES,INTEREST CHARGE ON PURCHASES,-100.74,finance_charge,FINCHG_001
credit_card,American Express,AUTOPAY PAYMENT - THANK YOU,AUTOPAY - THANK YOU,250,credit_card_payment,CCPAY_002
credit_card,American Express,"BT*SWYFT FILINGS, LLWILMINGTON DE","BT*SWYFT FILINGS, LLWILMINGTON DE",-149,purchase,PURCH_001
credit_card,American Express,WEIS MARKETS DANVILLE PA,WEIS MARKETS DANVILLE PA,-27.23,purchase,PURCH_001
credit_card,American Express,MCDONALD'S <ID> 000WILLIAM PA,MCDONALD'S <ID> 000WILLIAM PA,-7.08,purchase,PURCH_001
credit_card,American Express,INTEREST CHARGE ON PURCHASES,INTEREST CHARGE ON PURCHASES,-103.84,finance_charge,FINCHG_001
credit_card,American Express,KFC <ID> 0000 BLOOMSBURG PA,KFC <ID> 0000 BLOOMSBURG PA,-6.77,purchase,PURCH_001
credit_card,American Express,GIANT FOOD DANVILLE PA,GIANT FOOD DANVILLE PA,-20,purchase,PURCH_001
credit_card,American Express,GIANT FOOD DANVILLE PA,GIANT FOOD DANVILLE PA,-4.98,purchase,PURCH_001
credit_card,American Express,AUTOPAY PAYMENT - THANK YOU,AUTOPAY - THANK YOU,250,credit_card_payment,CCPAY_002
credit_card,American Express,MCDONALD'S <ID> 00LAMAR PA,MCDONALD'S <ID> 00LAMAR PA,-18.41,purchase,PURCH_001
credit_card,American Express,EXXONMOBIL CAT OUTSI<PHONE> TX,EXXONMOBIL CAT OUTSI<PHONE> TX,-11.42,purchase,PURCH_001
credit_card,American Express,TRACKSIDE STATION GREAST STROUDSB PA,TRACKSIDE STATION GREAST STROUDSB PA,-57,purchase,PURCH_001
credit_card,American Express,INTEREST CHARGE ON PURCHASES,INTEREST CHARGE ON PURCHASES,-100.69,finance_charge,FINCHG_001
credit_card,American Express,AUTOPAY PAYMENT - THANK YOU,AUTOPAY - THANK YOU,250,credit_card_payment,CCPAY_002
credit_card,American Express,WORKFLOWY SAN FRANCISCO CA,WORKFLOWY SAN FRANCISCO CA,-49,purchase,PURCH_001
credit_card,American Express,INTEREST CHARGE ON PURCHASES,INTEREST CHARGE ON PURCHASES,-103.3,finance_charge,FINCHG_001
credit_card,American Express,GIANT FOOD DANVILLE PA,GIANT FOOD DANVILLE PA,-57,purchase,PURCH_001
credit_card,American Express,AUTOPAY PAYMENT - THANK YOU,AUTOPAY - THANK YOU,250,credit_card_payment,CCPAY_002
credit_card,American Express,GIANT 6262/UNBRANDEDDANVILLE PA,GIANT 6262/UNBRANDEDDANVILLE PA,-38.57,purchase,PURCH_001
credit_card,American Express,INTEREST CHARGE ON PURCHASES,INTEREST CHARGE ON PURCHASES,-102.48,finance_charge,FINCHG_001
credit_card,American Express,FU STAR BUFFET 0001 DANVILLE PA,FU STAR BUFFET 0001 DANVILLE PA,-25.37,purchase,PURCH_001
credit_card,American Express,EMILY'S LIST 0333 WASHINGTON DC,EMILY'S LIST 0333 WASHINGTON DC,-25,purchase,PURCH_001
credit_card,American Express,SUNOCO <ID> 08DANVILLE PA,SUNOCO <ID> 08DANVILLE PA,-10.05,purchase,PURCH_001
credit_card,American Express,AUTOPAY PAYMENT - THANK YOU,AUTOPAY - THANK YOU,250,credit_card_payment,CCPAY_002
credit_card,American Express,STAPLES 00634 BLOOMSBURG PA,STAPLES 00634 BLOOMSBURG PA,-2.37,purchase,PURCH_001
credit_card,American Express,INTEREST CHARGE ON PURCHASES,INTEREST CHARGE ON PURCHASES,-95.15,finance_charge,FINCHG_001
credit_card,American Express,BURGER KING #1734 00DANVILLE PA,BURGER KING #1734 00DANVILLE PA,-5.3,purchase,PURCH_001
credit_card,American Express,STEVE SHANNON #03 00DANVILLE PA,STEVE SHANNON #03 00DANVILLE PA,-452.17,purchase,PURCH_001
credit_card,American Express,UNIDA PIZZA 00000000DANVILLE PA,UNIDA PIZZA 00000000DANVILLE PA,-14.3,purchase,PURCH_001
credit_card,American Express,USPS PO <ID> 0DANVILLE PA,USPS PO <ID> 0DANVILLE PA,-29.45,purchase,PURCH_001
credit_card,American Express,WENDY'S 191-20 00001DANVILLE PA,WENDY'S 191-20 00001DANVILLE PA,-18.53,purchase,PURCH_001
credit_card,American Express,WIZARD101 <PHONE> TX,WIZARD101 <PHONE> TX,-26.5,purchase,PURCH_001
credit_card,American Express,AUTOPAY PAYMENT - THANK YOU,AUTOPAY - THANK YOU,250,credit_card_payment,CCPAY_002
credit_card,American Express,BLOOMIN BAGELS 1 BLOOMSBURG PA,BLOOMIN BAGELS 1 BLOOMSBURG PA,-16.66,purchase,PURCH_001
credit_card,American Express,CARESITE PHARM230302ELYSBURG PA,CARESITE PHARM230302ELYSBURG PA,-11.73,purchase,PURCH_001
credit_card,American Express,MCDONALD'S DANVILLE PA,MCDONALD'S DANVILLE PA,-6.77,purchase,PURCH_001
credit_card,American Express,STAPLES.COM <PHONE> MA,STAPLES. COM <PHONE> MA,-68.46,purchase,PURCH_001
credit_card,American Express,TOMPLAY SHEET MUSIC PARIS ZH,TOMPLAY SHEET MUSIC PARIS ZH,-97.99,purchase,PURCH_001
credit_card,American Express,CVS/PHARMACY DANVILLE PA,CVS/PHARMACY DANVILLE PA,-26.61,purchase,PURCH_001
credit_card,American Express,AMAZON.COM*OV9GE0HN3AMZN.COM/BILL WA,AMAZON. COM*OV9GE0HN3AMZN. COM/BILL WA,-27.46,purchase,PURCH_001
credit_card,American Express,MCDONALD'S DANVILLE PA,MCDONALD'S DANVILLE PA,-3.39,purchase,PURCH_001
credit_card,American Express,"CHEZ LEDUC SALON, LLDANVILLE PA","CHEZ LEDUC SALON, LLDANVILLE PA",-38,purchase,PURCH_001
credit_card,American Express,INTEREST CHARGE ON PURCHASES,INTEREST CHARGE ON PURCHASES,-111.04,finance_charge,FINCHG_001
credit_card,American Express,DOMINO'S PIZZA DANVILLE PA,DOMINO'S PIZZA DANVILLE PA,-16.99,purchase,PURCH_001
credit_card,American Express,SUNOCO <ID> 08DANVILLE PA,SUNOCO <ID> 08DANVILLE PA,-14.94,purchase,PURCH_001
credit_card,American Express,MCDONALD'S DANVILLE PA,MCDONALD'S DANVILLE PA,-5.7,purchase,PURCH_001
credit_card,American Express,AMAZON.COM*825279EQ3AMZN.COM/BILL WA,AMAZON. COM*825279EQ3AMZN. COM/BILL WA,-50,purchase,PURCH_001
